model,target_fps,optimization_mode,n_validation_recordings,mean_F1,median_F1,std_F1,mean_precision,mean_recall,mean_median_abs_timing_error_sec,median_median_abs_timing_error_sec,mean_signed_timing_error_sec,mean_timing_weighted_recall,median_timing_weighted_recall,smoothing_window_sec,derivative_weight,amplitude_weight,event_score_threshold,baseline_min_event_distance_sec,ar_model,method,optimize_b,optimize_pars,oasis_threshold_z,oasis_min_event_distance_sec,mlspike_use_autocalibration,mlspike_a,mlspike_tau,mlspike_sigma,mlspike_saturation,mlspike_drift_parameter,mlspike_amin,mlspike_amax,mlspike_taumin,mlspike_taumax
SimpleBaseline,100,burst_onsets,14,0.382388373577209,0.353749742108521,0.15642635337384,0.339904293533772,0.582584713353433,0.0474999150250646,0.0499996138373456,-0.0115760244718382,0.304603187198575,0.317893899521098,0.15,0.5,0.5,0.9,0.05,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.405044251001607,0.400251921991052,0.147479449679132,0.370460389709237,0.568852454894716,0.0442856139552578,0.0400003790762141,-0.00385076462742279,0.3140624801481,0.320947604408979,0.15,0.5,0.5,0.9,0.08,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.414703371024542,0.405132841841703,0.143664918824093,0.38671338047646,0.560206330962959,0.0439284728284735,0.0425004111715814,0.000219351662402681,0.309084749578297,0.313293388451367,0.15,0.5,0.5,0.9,0.1,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.423298323267717,0.405772146738892,0.142261101594452,0.414521231349675,0.533793377072059,0.0457141817114101,0.0400003790762141,0.00756572378813414,0.29096117084622,0.291605355308652,0.15,0.5,0.5,0.9,0.15,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.351072460518914,0.303821216322089,0.169052680166971,0.325602191863895,0.543603046793411,0.0503570693311295,0.0499999854037112,-0.0149045662677397,0.268735605884667,0.275295604002524,0.15,0.5,0.5,1,0.03,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.381904440611201,0.35586257346662,0.154019381201886,0.360714899654482,0.537698781912149,0.0457142095712013,0.04499990343328,-0.00981713494995785,0.282885910991585,0.299848883780853,0.15,0.5,0.5,1,0.05,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.404745185785367,0.388776515075105,0.144991449777683,0.393237472775521,0.527264295012277,0.0428570473553642,0.0400000476320454,-0.00246850240468149,0.293218616851281,0.294768981837771,0.15,0.5,0.5,1,0.08,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.413414759944106,0.392471664679418,0.142061274458126,0.409824078866408,0.518509042623564,0.0421427587863845,0.0399999074253107,0.00162726120427318,0.287703227947913,0.283472986468927,0.15,0.5,0.5,1,0.1,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.420307155587064,0.393880684925744,0.141008397174941,0.437792801732002,0.495876276961752,0.0442856114611378,0.0400003366943684,0.00841064031851787,0.271735316921118,0.26437032437044,0.15,0.5,0.5,1,0.15,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.343809347037727,0.300660687498005,0.162819132250648,0.33698159277718,0.497241413411619,0.0499999267094314,0.0449999934785575,-0.0129682423996296,0.247158818493707,0.26231746967349,0.15,0.5,0.5,1.1,0.03,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.372791605652403,0.350401135288552,0.148543403985869,0.372333087818375,0.491754200775727,0.0460713468193358,0.0400000476320454,-0.00805938798445872,0.259113765801053,0.274183145701649,0.15,0.5,0.5,1.1,0.05,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.394574674293427,0.368808484625677,0.139576134799605,0.406256287764057,0.482471013328734,0.0435713312334404,0.0400000476320454,-0.000886084678526968,0.269342866963111,0.266646368381531,0.15,0.5,0.5,1.1,0.08,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.402906622622365,0.371103861605276,0.13704868472254,0.423381296335199,0.474960674992556,0.0428570426644607,0.0399999074253107,0.00312909803399099,0.264093004162956,0.253699957233315,0.15,0.5,0.5,1.1,0.1,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.407636112130044,0.369850724496742,0.138362902105984,0.450421088591726,0.453864392272384,0.0435713312334404,0.0400000476320454,0.00953522242833183,0.249010702842484,0.236014715489434,0.15,0.5,0.5,1.1,0.15,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.339242664649431,0.289794584500467,0.154022874711218,0.351587192925821,0.459922869491689,0.0485713469298559,0.044999939032083,-0.00970108190126026,0.236170675348983,0.251239268492083,0.15,0.5,0.5,1.2,0.03,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.367925398896844,0.338024780464333,0.139936959371198,0.388829062716431,0.456169706585569,0.0464284896815489,0.0400000476320454,-0.00467539185203847,0.246614407932299,0.253121669542665,0.15,0.5,0.5,1.2,0.05,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.387036485419201,0.349964564138909,0.132158313355116,0.422582469969403,0.446179365142105,0.0435713248929896,0.0399999074253107,0.00099025700652983,0.251213713889202,0.24660888642991,0.15,0.5,0.5,1.2,0.08,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.393718798007553,0.349888309754281,0.130717755366142,0.439274729119885,0.437862114963637,0.0424998981527004,0.0399999074253107,0.0048459606968305,0.245167924695731,0.22569515002533,0.15,0.5,0.5,1.2,0.1,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.396668538175917,0.346869754122642,0.132961709388202,0.465907191268477,0.418431718818879,0.0446427534001759,0.0400003366943684,0.0108631990356991,0.230271467567901,0.203147057712388,0.15,0.5,0.5,1.2,0.15,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.326307490977545,0.284933645589383,0.143679583860063,0.363507122038871,0.412258306647475,0.0474999185156307,0.0400000196561265,-0.00863215112673535,0.214933688453079,0.229157191015464,0.15,0.5,0.5,1.3,0.03,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.352710700295571,0.312313960864685,0.131873669934025,0.400275204377587,0.409215271425057,0.0460713495018548,0.0400000476320454,-0.00405999161244904,0.221885345471169,0.231226027627545,0.15,0.5,0.5,1.3,0.05,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.369529311843739,0.322058035931642,0.126391782229603,0.433684966106128,0.399692587829865,0.0439284711640939,0.0399999074253107,0.00177414036588488,0.226289541003093,0.228473800208203,0.15,0.5,0.5,1.3,0.08,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.376796466429178,0.326138716356108,0.124650886506141,0.451877262589038,0.393257476998191,0.0439284812472334,0.0399999074253107,0.00598589031456695,0.220881169558358,0.210793052857323,0.15,0.5,0.5,1.3,0.1,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.37904080127049,0.325159519216501,0.128163242157085,0.477269829998037,0.376883086194008,0.0457141865732259,0.044999760137589,0.0109604754752724,0.207522687071346,0.183728094033806,0.15,0.5,0.5,1.3,0.15,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.313671077281969,0.271648500161589,0.138910312859072,0.372830997630513,0.370799242727244,0.0474999258163881,0.0400000196561265,-0.00770381945018265,0.19322315645955,0.210799432322236,0.15,0.5,0.5,1.4,0.03,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.338395360056149,0.293472906403941,0.12918166502521,0.410659010154221,0.367900278859095,0.046785633379931,0.0400000476320454,-0.00307851085326057,0.198712101654115,0.203110964956199,0.15,0.5,0.5,1.4,0.05,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.354095601359545,0.311597567203677,0.125657022555525,0.444532476974848,0.360659535971973,0.0442856186062892,0.0399999074253107,0.00281176744823581,0.202305502737068,0.191732760656509,0.15,0.5,0.5,1.4,0.08,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.360155736601423,0.316290371570315,0.125123789408204,0.463258119909767,0.353818917168307,0.0446427578245522,0.0449996479067732,0.00739466731217729,0.196413236965161,0.173150120410628,0.15,0.5,0.5,1.4,0.1,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.363656367539107,0.336534613845538,0.129149252648316,0.49167022285626,0.341329215363285,0.0457141865732259,0.044999760137589,0.0124404991267325,0.186123829003053,0.157040802971131,0.15,0.5,0.5,1.4,0.15,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.288653824737876,0.278485464907879,0.159170539814029,0.19215168706204,0.861917292069386,0.0524999338910103,0.0499999854037112,-0.0281947583830635,0.401979290882972,0.404779674336981,0.15,0.6,0.4,0.4,0.03,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.321363122352942,0.311117716317296,0.156005234103411,0.217053005411045,0.854358288296291,0.0460713529543627,0.0499998714653304,-0.0213436759575654,0.443165622133874,0.470021645454538,0.15,0.6,0.4,0.4,0.05,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.348817901775185,0.350173776857642,0.154135969753582,0.240425332114038,0.840045512960973,0.040357050030555,0.0399999447657893,-0.0121877724065013,0.462990107221125,0.483207118513998,0.15,0.6,0.4,0.4,0.08,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.361378093149302,0.369863599733368,0.151939801515652,0.252496702334713,0.827295261095197,0.0410713449149456,0.0399999447657893,-0.00634628989091058,0.458505598971331,0.481052339568692,0.15,0.6,0.4,0.4,0.1,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.371244092046414,0.385026053881645,0.14962349031141,0.269234176323594,0.769922530358998,0.043214192126539,0.0400001005537847,0.00201109820545935,0.424090293883178,0.444403887672751,0.15,0.6,0.4,0.4,0.15,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.305970389764744,0.303357129929615,0.162150305594349,0.210556791084433,0.828602193295131,0.0507142038950272,0.0499999854037112,-0.0260996461940816,0.393973061156658,0.408349120338985,0.15,0.6,0.4,0.5,0.03,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.339675201484434,0.347161803713528,0.157313108978857,0.237445337905596,0.820906960416475,0.046428491213001,0.0499998714653304,-0.0194851639992765,0.429596485061924,0.459118890871975,0.15,0.6,0.4,0.5,0.05,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.366756473331672,0.380940415240129,0.154241857161659,0.261971500256438,0.806933322939437,0.0414284721672694,0.0399999976875287,-0.0108286058413969,0.446662802991795,0.459893961790491,0.15,0.6,0.4,0.5,0.08,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.379433013951913,0.40266527630362,0.152339298075358,0.274933507276785,0.795932403819521,0.0414284831735839,0.0399999447657893,-0.00521803529510462,0.442428590356417,0.459893961790491,0.15,0.6,0.4,0.5,0.1,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.386382805923585,0.413005632360471,0.149593947031903,0.291173214770984,0.73921702744778,0.0428570519468449,0.0400001005537847,0.00234640780493017,0.406704220305816,0.426561748811505,0.15,0.6,0.4,0.5,0.15,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.324160386538908,0.31938900446304,0.166307927372235,0.232080986384002,0.791757264667283,0.049999920016951,0.0499998953584337,-0.0241106616934684,0.379649460670267,0.392182268864851,0.15,0.6,0.4,0.6,0.03,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.357831726425007,0.388618384116776,0.158480272389673,0.260371018419618,0.783813182440472,0.046428491213001,0.0499998714653304,-0.0178101196633566,0.40923935567706,0.438298859235701,0.15,0.6,0.4,0.6,0.05,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.38401330739405,0.414412345174901,0.153408545929136,0.285682257529119,0.769460846869726,0.0421427570624542,0.0400001005537847,-0.00997582637557141,0.426708628736551,0.445832347639882,0.15,0.6,0.4,0.6,0.08,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.396508843399428,0.434721943510761,0.152266170073114,0.299549303668217,0.758903581135342,0.0421427670516601,0.0399999976875287,-0.00476901855166125,0.422333543176049,0.440766819078121,0.15,0.6,0.4,0.6,0.1,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.403454330819645,0.443723010171712,0.150897235035634,0.317454719296569,0.708734592010754,0.0428570478420491,0.0399999883229689,0.00270358296105994,0.390547867575749,0.412478633149221,0.15,0.6,0.4,0.6,0.15,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.340014120138938,0.326298839814429,0.170322312083531,0.254532588719046,0.750014762027084,0.0507142038950272,0.0499999854037112,-0.0228759534174011,0.362992374983667,0.376009712710529,0.15,0.6,0.4,0.7,0.03,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.373312319800648,0.405376318072774,0.160501182193307,0.284362677510343,0.742306807309128,0.046428491213001,0.0499998714653304,-0.0170531699880916,0.389202029713549,0.422087179197108,0.15,0.6,0.4,0.7,0.05,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.39850827414837,0.444276623213408,0.153666165899679,0.310826516736804,0.727671120450657,0.0421427570624542,0.0400001005537847,-0.00932845037045205,0.405240870514406,0.428430665501917,0.15,0.6,0.4,0.7,0.08,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.409786856300327,0.457434321060205,0.151990301943464,0.324805132396145,0.716575418801078,0.0417856209302728,0.0399999883229689,-0.00444336280272645,0.399928870690009,0.416066962709305,0.15,0.6,0.4,0.7,0.1,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.416174274424561,0.454937712392448,0.151692569346871,0.344264980329872,0.671708135179533,0.0421427633778652,0.0399999883229689,0.00280326717571146,0.370767836623012,0.385997722655953,0.15,0.6,0.4,0.7,0.15,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.351344650354116,0.326138080400349,0.171450681002123,0.2758227459048,0.704108622286866,0.0492856517236068,0.0499998953584337,-0.0212440124104288,0.343605243512362,0.363795002127314,0.15,0.6,0.4,0.8,0.03,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.383581740658324,0.387628430604409,0.16003235131465,0.306794794948772,0.694276759821548,0.0460713621379197,0.0499998714653304,-0.0157417144123393,0.366109932434324,0.401796331758639,0.15,0.6,0.4,0.8,0.05,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.408929259150536,0.436022356776898,0.153175077631918,0.335016531323472,0.682505624976287,0.0414284805451777,0.0399999883229689,-0.00827333389567102,0.380240158871618,0.402890632030565,0.15,0.6,0.4,0.8,0.08,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.419603878579113,0.448251299720556,0.151263293739221,0.349637085746041,0.672177147911716,0.0414284868605886,0.0399999074253107,-0.00382684708906143,0.37523394798637,0.39277535114534,0.15,0.6,0.4,0.8,0.1,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.426024666692444,0.45008210180624,0.151874262590713,0.371279976967027,0.63319855111497,0.0417856287996267,0.0399999074253107,0.00304763447911196,0.349511722734347,0.360913382393334,0.15,0.6,0.4,0.8,0.15,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.359548253286829,0.315726779724774,0.172338249698707,0.299001548089229,0.655030824070804,0.0499999273177084,0.0499999854037112,-0.0189341984259252,0.32050075810823,0.339665796606367,0.15,0.6,0.4,0.9,0.03,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.39199247258471,0.38599519409754,0.159851033464366,0.332139211527439,0.646537674025855,0.046785633152039,0.0499998953584337,-0.0137915132049065,0.340719533000481,0.371885075280621,0.15,0.6,0.4,0.9,0.05,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.416142064709414,0.424946281278159,0.152895966515907,0.361637844032026,0.634497145950536,0.0421427570624542,0.0400001005537847,-0.00677298607785404,0.352536449857869,0.368946529450313,0.15,0.6,0.4,0.9,0.08,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.425067201771683,0.426365888962489,0.150109961365451,0.376062364250225,0.623353035333082,0.0421427633778652,0.0399999883229689,-0.00278164637108987,0.348185574439194,0.362803180638691,0.15,0.6,0.4,0.9,0.1,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.431425893071937,0.432711688670768,0.150978717292201,0.399290256277218,0.590427998655877,0.0428570464436876,0.0400001005537847,0.0035079622918818,0.326108682891238,0.335042903339361,0.15,0.6,0.4,0.9,0.15,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.36532557694497,0.330200122483652,0.172612567916084,0.319411179147672,0.60814288458869,0.0492856470327033,0.0499999854037112,-0.0172139484951193,0.303216979491146,0.317476700925249,0.15,0.6,0.4,1,0.03,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.397102789536346,0.386135909569239,0.159218987326741,0.354282570469578,0.600973027203259,0.0442856415660085,0.0400000476320454,-0.0124675935292651,0.319577244807791,0.33786392975955,0.15,0.6,0.4,1,0.05,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.4198478396234,0.417624684295408,0.152057617053723,0.38509597409072,0.58899025531037,0.0421427653464288,0.0399999883229689,-0.0053821984529701,0.329693627972117,0.335017997924643,0.15,0.6,0.4,1,0.08,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.427975585850068,0.421833078962166,0.149560178856779,0.400124728826601,0.579083409532528,0.0414284868605886,0.0399999074253107,-0.00134465658915792,0.323927942553958,0.332328372119537,0.15,0.6,0.4,1,0.1,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.433855226715467,0.419779286926995,0.151009721937526,0.42495235964648,0.551109972379425,0.041785627987373,0.0399999883229689,0.00413655081045442,0.305073161840376,0.310475283953102,0.15,0.6,0.4,1,0.15,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.368008409883484,0.342817209646917,0.169434562207737,0.340899358329901,0.563993716420087,0.0485713621375185,0.0499999309572367,-0.0148736460106549,0.284299879914572,0.297019441865461,0.15,0.6,0.4,1.1,0.03,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.398787223598821,0.398583736575003,0.156551425544005,0.376850891620545,0.558255701970529,0.0446427816149844,0.0400001005537847,-0.0101441438813788,0.298471530781659,0.325544180633474,0.15,0.6,0.4,1.1,0.05,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.420821702541594,0.412636368620141,0.149933823075547,0.409219104210527,0.547926876701482,0.0414284786613134,0.0399999074253107,-0.00334048818490079,0.30831077872169,0.313687253967552,0.15,0.6,0.4,1.1,0.08,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.427713330385981,0.414435544286291,0.147727341749573,0.424590218952802,0.537665041130309,0.0410713394183933,0.0399999074253107,0.000775990991952931,0.30225981745178,0.311911308529855,0.15,0.6,0.4,1.1,0.1,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.432506315667827,0.410522645224811,0.150417163585968,0.45040722027193,0.512309615587085,0.0432141905816981,0.0400001005537847,0.0056941395229838,0.285017451982717,0.289645431897977,0.15,0.6,0.4,1.1,0.15,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.365000987396714,0.345984984984985,0.164382521002048,0.357055542435963,0.51798258441289,0.0492856460155946,0.0499999309572367,-0.0134147454886073,0.264047374598626,0.280623471305489,0.15,0.6,0.4,1.2,0.03,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.394429688566413,0.381642917954922,0.152378641187878,0.394343129601045,0.512332313206941,0.0457142100048209,0.0450000156640958,-0.00862489372974305,0.275464948158406,0.302235018667909,0.15,0.6,0.4,1.2,0.05,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.414795496036042,0.395016316018243,0.145806578828498,0.42801191480861,0.502337942846144,0.0414284758542742,0.0399999074253107,-0.0024545384880981,0.284257341736878,0.292246892477451,0.15,0.6,0.4,1.2,0.08,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.42220976100795,0.396876297854667,0.144379276646266,0.445285640402318,0.494360975385294,0.0414284758542742,0.0399999074253107,0.00166623534001103,0.279470189909216,0.289906095413567,0.15,0.6,0.4,1.2,0.1,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.427960729504923,0.392196707986182,0.147687017146953,0.473845465682707,0.475654090764356,0.0439284748011043,0.0400001005537847,0.00660740204183522,0.265066905345907,0.265102004334048,0.15,0.6,0.4,1.2,0.15,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,100,burst_onsets,14,0.359261601649913,0.333598738247261,0.161946740245476,0.373605775522819,0.474133642260521,0.0485713474574091,0.0450000395571991,-0.0110311694748071,0.24741922304481,0.278784117346775,0.15,0.6,0.4,1.3,0.03,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
